bt_date,n_players,field_hit1_rate,field_hit2_rate,field_avg_actual,n_field,top_5_hit1_rate,top_5_hit2_rate,top_5_avg_actual,top_5_lift_hit1,top_5_lift_hit2,top_5_lift_avg,top_10_hit1_rate,top_10_hit2_rate,top_10_avg_actual,top_10_lift_hit1,top_10_lift_hit2,top_10_lift_avg,top_20_hit1_rate,top_20_hit2_rate,top_20_avg_actual,top_20_lift_hit1,top_20_lift_hit2,top_20_lift_avg,v1_top_5_hit1_rate,v1_top_5_hit2_rate,v1_top_5_avg_actual,v1_top_5_lift_hit1,v1_top_5_lift_hit2,v1_top_5_lift_avg,v1_top_10_hit1_rate,v1_top_10_hit2_rate,v1_top_10_avg_actual,v1_top_10_lift_hit1,v1_top_10_lift_hit2,v1_top_10_lift_avg,v1_top_20_hit1_rate,v1_top_20_hit2_rate,v1_top_20_avg_actual,v1_top_20_lift_hit1,v1_top_20_lift_hit2,v1_top_20_lift_avg,std_top_5_hit1_rate,std_top_5_hit2_rate,std_top_5_avg_actual,std_top_5_lift_hit1,std_top_5_lift_hit2,std_top_5_lift_avg,std_top_10_hit1_rate,std_top_10_hit2_rate,std_top_10_avg_actual,std_top_10_lift_hit1,std_top_10_lift_hit2,std_top_10_lift_avg,std_top_20_hit1_rate,std_top_20_hit2_rate,std_top_20_avg_actual,std_top_20_lift_hit1,std_top_20_lift_hit2,std_top_20_lift_avg,bkt_rare_pct_field,bkt_rare_pct_top10,bkt_rare_hit1_rate,bkt_occasional_pct_field,bkt_occasional_pct_top10,bkt_occasional_hit1_rate,bkt_star_pct_field,bkt_star_pct_top10,bkt_star_hit1_rate,calibration_80,mae,spearman_elfies_v2,spearman_elfies_v1,spearman_elfies_standout,bkt_reliable_pct_field,bkt_reliable_pct_top10,bkt_reliable_hit1_rate
2026-01-29,680,0.2838,0.075,0.3838,680,1.0,0.4,1.6,3.5233,5.3333,4.1686,0.8,0.2,1.1,2.8187,2.6667,2.8659,0.7,0.15,0.9,2.4663,2.0,2.3448,0.8,0.2,1.2,2.8187,2.6667,3.1264,0.8,0.2,1.1,2.8187,2.6667,2.8659,0.6,0.1,0.75,2.114,1.3333,1.954,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3523,0.0,0.2605,0.15,0.05,0.2,0.5285,0.6667,0.5211,0.506,0.0,0.1453,0.297,0.1,0.3465,0.06,0.8,0.6098,0.8515,0.4685,0.345,0.3358,0.0871,0.137,0.1,0.5161
2026-01-30,46,0.1957,0.1087,0.3478,46,1.0,0.6,2.0,5.1111,5.52,5.75,0.5,0.3,1.0,2.5556,2.76,2.875,0.4,0.25,0.75,2.0444,2.3,2.1562,0.8,0.6,1.8,4.0889,5.52,5.175,0.5,0.3,1.0,2.5556,2.76,2.875,0.35,0.2,0.65,1.7889,1.84,1.8688,0.2,0.2,0.4,1.0222,1.84,1.15,0.2,0.1,0.3,1.0222,0.92,0.8625,0.3,0.15,0.55,1.5333,1.38,1.5813,0.435,0.0,0.05,0.413,0.5,0.2105,0.022,0.1,1.0,0.8913,0.4087,0.5551,0.5306,0.2085,0.13,0.4,0.5
2026-01-31,637,0.3077,0.0612,0.3783,637,1.0,0.2,1.2,3.25,3.2667,3.1718,0.7,0.2,0.9,2.275,3.2667,2.3788,0.6,0.15,0.75,1.95,2.45,1.9824,1.0,0.2,1.2,3.25,3.2667,3.1718,0.8,0.2,1.0,2.6,3.2667,2.6432,0.6,0.1,0.7,1.95,1.6333,1.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.325,0.0,0.2643,0.15,0.0,0.15,0.4875,0.0,0.3965,0.495,0.0,0.1429,0.295,0.0,0.3936,0.053,0.9,0.6176,0.8587,0.4467,0.3585,0.3468,0.0925,0.157,0.1,0.56
2026-02-01,180,0.2833,0.0722,0.4,180,0.8,0.4,1.6,2.8235,5.5385,4.0,0.7,0.4,1.4,2.4706,5.5385,3.5,0.5,0.25,1.05,1.7647,3.4615,2.625,0.6,0.4,1.4,2.1176,5.5385,3.5,0.6,0.4,1.3,2.1176,5.5385,3.25,0.5,0.25,1.05,1.7647,3.4615,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3529,0.0,0.25,0.25,0.1,0.4,0.8824,1.3846,1.0,0.506,0.0,0.1538,0.317,0.4,0.3158,0.044,0.4,0.75,0.8222,0.4869,0.2425,0.2207,0.0477,0.133,0.2,0.5417
2026-02-02,450,0.3022,0.0978,0.4356,450,0.2,0.2,0.6,0.6618,2.0455,1.3776,0.3,0.2,0.6,0.9926,2.0455,1.3776,0.45,0.15,0.75,1.489,1.5341,1.7219,0.6,0.2,1.0,1.9853,2.0455,2.2959,0.5,0.3,1.1,1.6544,3.0682,2.5255,0.6,0.25,1.0,1.9853,2.5568,2.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3309,0.0,0.2296,0.2,0.0,0.2,0.6618,0.0,0.4592,0.489,0.0,0.15,0.3,0.1,0.3704,0.056,0.4,0.68,0.8333,0.5064,0.3418,0.3302,0.0942,0.156,0.5,0.5143
2026-02-03,273,0.2418,0.0769,0.3333,273,0.6,0.0,0.6,2.4818,0.0,1.8,0.6,0.1,0.7,2.4818,1.3,2.1,0.6,0.2,0.8,2.4818,2.6,2.4,0.8,0.0,0.8,3.3091,0.0,2.4,0.5,0.0,0.5,2.0682,0.0,1.5,0.45,0.1,0.55,1.8614,1.3,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4136,0.0,0.3,0.1,0.05,0.15,0.4136,0.65,0.45,0.476,0.0,0.1,0.33,0.1,0.3556,0.055,0.5,0.4667,0.8645,0.4905,0.2384,0.2332,0.0917,0.139,0.4,0.3684
2026-02-04,689,0.2642,0.0595,0.3469,689,0.8,0.4,1.2,3.0286,6.722,3.4594,0.5,0.2,0.7,1.8929,3.361,2.018,0.5,0.25,0.85,1.8929,4.2012,2.4504,0.6,0.2,0.8,2.2714,3.361,2.3063,0.6,0.2,0.8,2.2714,3.361,2.3063,0.55,0.2,0.8,2.0821,3.361,2.3063,0.2,0.2,0.4,0.7571,3.361,1.1531,0.2,0.2,0.4,0.7571,3.361,1.1531,0.1,0.1,0.2,0.3786,1.6805,0.5766,0.488,0.0,0.0952,0.318,0.2,0.3333,0.055,0.4,0.5263,0.8549,0.4586,0.2936,0.2811,0.055,0.139,0.4,0.5938
2026-02-05,58,0.1034,0.0517,0.1552,58,0.8,0.2,1.0,7.7333,3.8667,6.4444,0.5,0.2,0.7,4.8333,3.8667,4.5111,0.25,0.1,0.35,2.4167,1.9333,2.2556,0.8,0.2,1.0,7.7333,3.8667,6.4444,0.5,0.2,0.7,4.8333,3.8667,4.5111,0.25,0.1,0.35,2.4167,1.9333,2.2556,0.4,0.2,0.6,3.8667,3.8667,3.8667,0.3,0.2,0.5,2.9,3.8667,3.2222,0.25,0.1,0.35,2.4167,1.9333,2.2556,0.466,0.1,0.037,0.362,0.5,0.1429,0.052,0.2,0.0,0.9483,0.3199,0.3645,0.3546,0.2699,0.121,0.2,0.2857
2026-02-06,60,0.2667,0.0833,0.3833,60,0.6,0.0,0.6,2.25,0.0,1.5652,0.4,0.1,0.6,1.5,1.2,1.5652,0.45,0.2,0.75,1.6875,2.4,1.9565,0.8,0.2,1.2,3.0,2.4,3.1304,0.4,0.1,0.6,1.5,1.2,1.5652,0.4,0.2,0.7,1.5,2.4,1.8261,0.4,0.4,1.0,1.5,4.8,2.6087,0.3,0.2,0.6,1.125,2.4,1.5652,0.4,0.15,0.65,1.5,1.8,1.6957,0.533,0.1,0.2188,0.283,0.4,0.2353,0.033,0.1,0.0,0.8167,0.5137,0.3691,0.3664,0.3507,0.15,0.4,0.5556
2026-02-25,363,0.2727,0.0937,0.3829,363,1.0,0.4,1.6,3.6667,4.2706,4.1784,0.8,0.4,1.4,2.9333,4.2706,3.6561,0.5,0.3,0.9,1.8333,3.2029,2.3504,0.8,0.4,1.4,2.9333,4.2706,3.6561,0.7,0.4,1.3,2.5667,4.2706,3.395,0.55,0.3,0.95,2.0167,3.2029,2.4809,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3667,1.0676,0.5223,0.2,0.15,0.4,0.7333,1.6015,1.0446,0.485,0.0,0.108,0.306,0.1,0.3874,0.055,0.4,0.55,0.8237,0.4687,0.2792,0.2676,0.101,0.154,0.5,0.4643
2026-02-26,542,0.2749,0.0683,0.3598,542,1.0,0.6,1.6,3.6376,8.7892,4.4472,0.9,0.4,1.3,3.2738,5.8595,3.6133,0.7,0.25,1.05,2.5463,3.6622,2.9185,0.8,0.2,1.0,2.9101,2.9297,2.7795,0.8,0.4,1.2,2.9101,5.8595,3.3354,0.75,0.3,1.15,2.7282,4.3946,3.1964,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3638,0.0,0.2779,0.15,0.0,0.15,0.5456,0.0,0.4169,0.493,0.0,0.1161,0.306,0.1,0.3012,0.061,0.5,0.7879,0.8506,0.4374,0.2796,0.2736,0.0627,0.14,0.4,0.5526
2026-02-27,181,0.2873,0.0939,0.3978,181,1.0,0.2,1.2,3.4808,2.1294,3.0167,0.7,0.1,0.8,2.4365,1.0647,2.0111,0.5,0.05,0.55,1.7404,0.5324,1.3826,0.8,0.2,1.0,2.7846,2.1294,2.5139,0.8,0.1,0.9,2.7846,1.0647,2.2625,0.5,0.1,0.65,1.7404,1.0647,1.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3481,0.0,0.2514,0.481,0.0,0.092,0.26,0.3,0.4043,0.061,0.5,0.6364,0.8453,0.4876,0.4273,0.4159,0.1057,0.199,0.2,0.5
2026-02-28,590,0.2576,0.0542,0.3271,590,0.4,0.2,0.8,1.5526,3.6875,2.4456,0.4,0.2,0.8,1.5526,3.6875,2.4456,0.4,0.2,0.75,1.5526,3.6875,2.2927,0.4,0.2,0.8,1.5526,3.6875,2.4456,0.5,0.2,0.8,1.9408,3.6875,2.4456,0.55,0.15,0.8,2.1349,2.7656,2.4456,0.2,0.0,0.2,0.7763,0.0,0.6114,0.2,0.0,0.2,0.7763,0.0,0.6114,0.1,0.0,0.1,0.3882,0.0,0.3057,0.49,0.0,0.1384,0.312,0.4,0.2717,0.051,0.4,0.5667,0.8339,0.4575,0.2623,0.2548,0.0517,0.147,0.2,0.5172
2026-03-01,590,0.2763,0.0695,0.361,590,0.4,0.2,0.6,1.4479,2.878,1.662,0.5,0.3,1.0,1.8098,4.3171,2.77,0.65,0.35,1.1,2.3528,5.0366,3.0469,0.6,0.6,1.6,2.1718,8.6341,4.4319,0.6,0.3,1.1,2.1718,4.3171,3.0469,0.65,0.25,1.0,2.3528,3.5976,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.362,0.0,0.277,0.2,0.1,0.3,0.7239,1.439,0.831,0.5,0.0,0.1254,0.302,0.0,0.382,0.053,0.6,0.6452,0.839,0.4396,0.3107,0.3021,0.1151,0.146,0.4,0.4419
2026-03-02,319,0.2853,0.0627,0.3636,319,0.8,0.6,1.8,2.8044,9.57,4.95,0.8,0.6,1.8,2.8044,9.57,4.95,0.6,0.3,1.1,2.1033,4.785,3.025,0.8,0.6,1.8,2.8044,9.57,4.95,0.7,0.5,1.5,2.4538,7.975,4.125,0.55,0.3,1.05,1.928,4.785,2.8875,0.2,0.0,0.2,0.7011,0.0,0.55,0.2,0.0,0.2,0.7011,0.0,0.55,0.2,0.0,0.2,0.7011,0.0,0.55,0.473,0.0,0.1391,0.313,0.0,0.32,0.047,0.6,0.6667,0.8589,0.4661,0.2855,0.2709,0.0476,0.166,0.4,0.5283
2026-03-03,497,0.2696,0.0684,0.3622,497,1.0,0.4,1.6,3.709,5.8471,4.4178,1.0,0.4,1.5,3.709,5.8471,4.1417,0.7,0.3,1.1,2.5963,4.3853,3.0372,0.8,0.2,1.0,2.9672,2.9235,2.7611,0.9,0.3,1.3,3.3381,4.3853,3.5894,0.7,0.3,1.1,2.5963,4.3853,3.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1854,0.0,0.1381,0.467,0.0,0.0647,0.304,0.0,0.351,0.058,0.8,0.7586,0.841,0.4669,0.268,0.254,-0.0167,0.171,0.2,0.5176
2026-03-04,99,0.2323,0.101,0.3535,99,0.4,0.0,0.4,1.7217,0.0,1.1314,0.4,0.2,0.8,1.7217,1.98,2.2629,0.35,0.15,0.6,1.5065,1.485,1.6971,0.2,0.0,0.2,0.8609,0.0,0.5657,0.3,0.1,0.5,1.2913,0.99,1.4143,0.35,0.15,0.6,1.5065,1.485,1.6971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.4304,0.495,0.4243,0.505,0.2,0.14,0.343,0.3,0.3529,0.01,0.1,0.0,0.8182,0.5081,0.1374,0.126,0.0354,0.141,0.4,0.2857
2026-03-05,107,0.2991,0.0841,0.4393,107,1.0,0.6,2.2,3.3438,7.1333,5.0085,0.7,0.4,1.5,2.3406,4.7556,3.4149,0.65,0.25,1.1,2.1734,2.9722,2.5043,1.0,0.6,2.2,3.3438,7.1333,5.0085,0.8,0.4,1.6,2.675,4.7556,3.6426,0.65,0.2,1.05,2.1734,2.3778,2.3904,0.4,0.2,0.6,1.3375,2.3778,1.366,0.6,0.2,1.0,2.0063,2.3778,2.2766,0.4,0.1,0.6,1.3375,1.1889,1.366,0.467,0.0,0.12,0.28,0.0,0.4,0.131,0.7,0.5714,0.8692,0.4499,0.4764,0.4619,0.3446,0.121,0.3,0.4615
2026-03-13,92,0.2391,0.0326,0.2717,92,0.6,0.0,0.6,2.5091,0.0,2.208,0.4,0.0,0.4,1.6727,0.0,1.472,0.35,0.0,0.35,1.4636,0.0,1.288,0.6,0.0,0.6,2.5091,0.0,2.208,0.4,0.0,0.4,1.6727,0.0,1.472,0.3,0.0,0.3,1.2545,0.0,1.104,0.2,0.0,0.2,0.8364,0.0,0.736,0.1,0.0,0.1,0.4182,0.0,0.368,0.2,0.0,0.2,0.8364,0.0,0.736,0.511,0.1,0.1277,0.348,0.4,0.2812,0.043,0.3,0.75,0.9022,0.4864,0.217,0.221,0.0465,0.098,0.2,0.4444
2026-03-14,661,0.2284,0.0514,0.2965,661,0.8,0.2,1.2,3.502,3.8882,4.0469,0.7,0.2,1.0,3.0642,3.8882,3.3724,0.55,0.2,0.85,2.4076,3.8882,2.8666,1.0,0.4,1.6,4.3775,7.7765,5.3959,0.8,0.2,1.1,3.502,3.8882,3.7097,0.6,0.2,0.9,2.6265,3.8882,3.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4377,0.0,0.3372,0.492,0.0,0.1108,0.306,0.1,0.3069,0.048,0.7,0.5,0.8593,0.4263,0.2595,0.2559,0.1021,0.154,0.2,0.3627
2026-03-15,287,0.2787,0.0906,0.3833,287,0.8,0.2,1.0,2.87,2.2077,2.6091,0.8,0.1,0.9,2.87,1.1038,2.3482,0.6,0.1,0.75,2.1525,1.1038,1.9568,0.8,0.2,1.0,2.87,2.2077,2.6091,0.7,0.2,1.0,2.5112,2.2077,2.6091,0.65,0.15,0.85,2.3319,1.6558,2.2177,0.2,0.2,0.4,0.7175,2.2077,1.0436,0.1,0.1,0.2,0.3588,1.1038,0.5218,0.25,0.15,0.4,0.8969,1.6558,1.0436,0.516,0.0,0.1622,0.265,0.3,0.3816,0.056,0.3,0.5625,0.8153,0.4521,0.2769,0.2645,0.1075,0.164,0.4,0.383
2026-03-16,238,0.2983,0.0714,0.3908,238,0.4,0.0,0.4,1.3408,0.0,1.0237,0.5,0.0,0.5,1.6761,0.0,1.2796,0.65,0.15,0.9,2.1789,2.1,2.3032,0.6,0.0,0.6,2.0113,0.0,1.5355,0.7,0.1,0.8,2.3465,1.4,2.0473,0.65,0.15,0.85,2.1789,2.1,2.1753,0.2,0.0,0.2,0.6704,0.0,0.5118,0.2,0.1,0.3,0.6704,1.4,0.7677,0.2,0.1,0.3,0.6704,1.4,0.7677,0.496,0.0,0.1525,0.311,0.5,0.3243,0.05,0.2,0.8333,0.8319,0.4644,0.3325,0.3334,0.106,0.143,0.3,0.5588
2026-03-17,420,0.25,0.0714,0.3548,420,0.4,0.0,0.4,1.6,0.0,1.1275,0.4,0.0,0.4,1.6,0.0,1.1275,0.4,0.05,0.45,1.6,0.7,1.2685,0.4,0.0,0.4,1.6,0.0,1.1275,0.4,0.0,0.4,1.6,0.0,1.1275,0.35,0.05,0.4,1.4,0.7,1.1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.1019,0.305,0.2,0.3281,0.05,0.3,0.619,0.8381,0.4761,0.2175,0.2021,-0.0286,0.155,0.5,0.4462
2026-03-18,291,0.2371,0.0447,0.299,291,0.8,0.4,1.6,3.3739,8.9538,5.3517,0.4,0.2,0.8,1.687,4.4769,2.6759,0.55,0.2,0.85,2.3196,4.4769,2.8431,0.8,0.4,1.6,3.3739,8.9538,5.3517,0.5,0.2,0.9,2.1087,4.4769,3.0103,0.55,0.2,0.85,2.3196,4.4769,2.8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4217,0.0,0.3345,0.485,0.0,0.1064,0.302,0.3,0.2727,0.034,0.1,0.7,0.8625,0.4152,0.2811,0.2793,0.0732,0.179,0.6,0.4423
2026-03-19,522,0.2318,0.0575,0.2989,522,0.6,0.6,1.4,2.5884,10.44,4.6846,0.6,0.5,1.4,2.5884,8.7,4.6846,0.55,0.35,1.1,2.3727,6.09,3.6808,0.6,0.6,1.4,2.5884,10.44,4.6846,0.6,0.5,1.4,2.5884,8.7,4.6846,0.45,0.35,0.95,1.9413,6.09,3.1788,0.4,0.0,0.4,1.7256,0.0,1.3385,0.2,0.0,0.2,0.8628,0.0,0.6692,0.15,0.0,0.15,0.6471,0.0,0.5019,0.496,0.0,0.1236,0.299,0.2,0.2821,0.052,0.4,0.4815,0.8736,0.4072,0.3174,0.3159,0.1851,0.153,0.4,0.4
2026-03-20,239,0.2259,0.0377,0.2762,239,0.2,0.0,0.2,0.8852,0.0,0.7242,0.3,0.1,0.4,1.3278,2.6556,1.4485,0.25,0.1,0.35,1.1065,2.6556,1.2674,0.2,0.0,0.2,0.8852,0.0,0.7242,0.3,0.1,0.4,1.3278,2.6556,1.4485,0.25,0.1,0.35,1.1065,2.6556,1.2674,0.4,0.0,0.4,1.7704,0.0,1.4485,0.3,0.0,0.3,1.3278,0.0,1.0864,0.15,0.0,0.15,0.6639,0.0,0.5432,0.49,0.0,0.1368,0.293,0.1,0.2286,0.033,0.2,0.5,0.8326,0.4408,0.2114,0.1962,0.0565,0.184,0.7,0.4091
2026-03-21,527,0.2524,0.0588,0.3378,527,1.0,1.0,2.6,3.9624,17.0,7.6978,0.9,0.5,1.7,3.5662,8.5,5.0331,0.8,0.3,1.25,3.1699,5.1,3.7008,1.0,0.8,2.4,3.9624,13.6,7.1056,0.9,0.5,1.7,3.5662,8.5,5.0331,0.8,0.25,1.2,3.1699,4.25,3.5528,0.2,0.0,0.2,0.7925,0.0,0.5921,0.2,0.0,0.2,0.7925,0.0,0.5921,0.2,0.0,0.2,0.7925,0.0,0.5921,0.499,0.0,0.1065,0.296,0.0,0.2756,0.047,0.6,0.72,0.8634,0.354,0.4267,0.4188,0.2701,0.157,0.4,0.5301
2026-03-22,430,0.2535,0.0419,0.3023,430,0.4,0.2,0.6,1.578,4.7778,1.9846,0.3,0.2,0.5,1.1835,4.7778,1.6538,0.5,0.15,0.7,1.9725,3.5833,2.3154,0.4,0.4,0.8,1.578,9.5556,2.6462,0.4,0.2,0.6,1.578,4.7778,1.9846,0.5,0.2,0.75,1.9725,4.7778,2.4808,0.2,0.0,0.2,0.789,0.0,0.6615,0.1,0.0,0.1,0.3945,0.0,0.3308,0.1,0.0,0.1,0.3945,0.0,0.3308,0.507,0.0,0.1193,0.286,0.2,0.3171,0.035,0.5,0.5333,0.8442,0.4189,0.2755,0.2723,0.1046,0.172,0.3,0.4865
2026-03-23,50,0.16,0.0,0.16,50,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.2,1.25,,1.25,0.25,0.0,0.25,1.5625,,1.5625,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.1,0.625,,0.625,0.25,0.0,0.25,1.5625,,1.5625,0.6,0.0,0.6,3.75,,3.75,0.4,0.0,0.4,2.5,,2.5,0.35,0.0,0.35,2.1875,,2.1875,0.54,0.0,0.1852,0.24,0.4,0.0833,0.04,0.1,0.0,0.88,0.3559,0.2208,0.2273,0.4053,0.18,0.5,0.2222
2026-03-24,720,0.2847,0.0653,0.3639,720,1.0,0.4,1.4,3.5122,6.1277,3.8473,0.9,0.3,1.3,3.161,4.5957,3.5725,0.85,0.3,1.25,2.9854,4.5957,3.4351,1.0,0.4,1.4,3.5122,6.1277,3.8473,1.0,0.4,1.5,3.5122,6.1277,4.1221,0.85,0.3,1.25,2.9854,4.5957,3.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.7024,0.0,0.5496,0.3,0.0,0.3,1.0537,0.0,0.8244,0.499,0.0,0.1309,0.306,0.1,0.3636,0.039,0.4,0.8214,0.8458,0.3971,0.3672,0.3616,0.1677,0.157,0.5,0.4867
2026-03-25,100,0.25,0.09,0.36,100,0.4,0.2,0.8,1.6,2.2222,2.2222,0.5,0.1,0.7,2.0,1.1111,1.9444,0.4,0.1,0.55,1.6,1.1111,1.5278,0.4,0.2,0.8,1.6,2.2222,2.2222,0.4,0.1,0.6,1.6,1.1111,1.6667,0.4,0.1,0.55,1.6,1.1111,1.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.2778,0.05,0.0,0.05,0.2,0.0,0.1389,0.57,0.1,0.0877,0.23,0.0,0.4783,0.03,0.2,0.6667,0.84,0.4608,0.3038,0.3037,0.0906,0.17,0.7,0.4118
2026-03-26,629,0.2289,0.0668,0.3084,629,0.8,0.6,1.6,3.4944,8.9857,5.1876,0.7,0.5,1.4,3.0576,7.4881,4.5392,0.65,0.45,1.25,2.8392,6.7393,4.0528,0.6,0.4,1.2,2.6208,5.9905,3.8907,0.6,0.5,1.3,2.6208,7.4881,4.2149,0.6,0.35,1.1,2.6208,5.2417,3.5665,0.6,0.4,1.0,2.6208,5.9905,3.2423,0.3,0.2,0.5,1.3104,2.9952,1.6211,0.25,0.1,0.35,1.092,1.4976,1.1348,0.49,0.0,0.0812,0.312,0.2,0.2857,0.041,0.7,0.5385,0.8792,0.4129,0.329,0.3162,0.1101,0.157,0.1,0.4949
2026-03-27,100,0.32,0.05,0.39,100,0.6,0.0,0.6,1.875,0.0,1.5385,0.6,0.3,1.1,1.875,6.0,2.8205,0.5,0.15,0.75,1.5625,3.0,1.9231,0.8,0.2,1.2,2.5,4.0,3.0769,0.6,0.3,1.1,1.875,6.0,2.8205,0.5,0.2,0.8,1.5625,4.0,2.0513,0.8,0.0,0.8,2.5,0.0,2.0513,0.5,0.0,0.5,1.5625,0.0,1.2821,0.6,0.05,0.7,1.875,1.0,1.7949,0.54,0.0,0.2407,0.26,0.2,0.3077,0.04,0.3,1.0,0.81,0.4089,0.4023,0.3999,0.4051,0.16,0.5,0.4375
2026-03-28,728,0.2843,0.0879,0.3901,728,0.6,0.6,1.8,2.1101,6.825,4.6141,0.7,0.6,1.6,2.4618,6.825,4.1014,0.65,0.4,1.25,2.286,4.55,3.2042,0.6,0.4,1.2,2.1101,4.55,3.0761,0.7,0.5,1.5,2.4618,5.6875,3.8451,0.7,0.5,1.4,2.4618,5.6875,3.5887,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3517,1.1375,0.5127,0.1,0.05,0.15,0.3517,0.5687,0.3845,0.493,0.0,0.1476,0.299,0.0,0.3349,0.043,0.4,0.5806,0.8379,0.4258,0.3652,0.3508,0.2013,0.165,0.6,0.525
2026-03-29,289,0.2145,0.0519,0.2872,289,0.4,0.2,0.8,1.8645,3.8533,2.7855,0.3,0.1,0.5,1.3984,1.9267,1.741,0.3,0.1,0.5,1.3984,1.9267,1.741,0.4,0.0,0.4,1.8645,0.0,1.3928,0.4,0.1,0.6,1.8645,1.9267,2.0892,0.3,0.1,0.5,1.3984,1.9267,1.741,0.4,0.0,0.4,1.8645,0.0,1.3928,0.4,0.0,0.4,1.8645,0.0,1.3928,0.2,0.0,0.2,0.9323,0.0,0.6964,0.522,0.0,0.1325,0.277,0.3,0.175,0.055,0.3,0.5625,0.8443,0.4638,0.2588,0.2533,0.0565,0.145,0.4,0.4524
2026-03-30,243,0.358,0.1276,0.535,243,0.4,0.0,0.4,1.1172,0.0,0.7477,0.5,0.0,0.5,1.3966,0.0,0.9346,0.45,0.1,0.6,1.2569,0.7839,1.1215,0.6,0.0,0.6,1.6759,0.0,1.1215,0.5,0.1,0.7,1.3966,0.7839,1.3085,0.5,0.1,0.65,1.3966,0.7839,1.215,0.2,0.0,0.2,0.5586,0.0,0.3738,0.2,0.0,0.2,0.5586,0.0,0.3738,0.25,0.05,0.3,0.6983,0.3919,0.5608,0.502,0.0,0.1557,0.333,0.2,0.4938,0.012,0.0,1.0,0.8107,0.5693,0.3559,0.3592,0.1335,0.152,0.8,0.6757
2026-03-31,496,0.254,0.0827,0.3609,496,0.6,0.0,0.6,2.3619,0.0,1.6626,0.7,0.1,0.9,2.7556,1.2098,2.4939,0.7,0.15,0.9,2.7556,1.8146,2.4939,0.6,0.0,0.6,2.3619,0.0,1.6626,0.7,0.1,0.8,2.7556,1.2098,2.2168,0.65,0.2,0.9,2.5587,2.4195,2.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3937,0.0,0.2771,0.25,0.0,0.25,0.9841,0.0,0.6927,0.512,0.0,0.1063,0.284,0.0,0.2695,0.044,0.6,0.6818,0.8488,0.4421,0.3765,0.3625,0.1422,0.159,0.4,0.5823
2026-04-01,225,0.2578,0.0533,0.3156,225,0.2,0.0,0.2,0.7759,0.0,0.6338,0.3,0.0,0.3,1.1638,0.0,0.9507,0.5,0.1,0.6,1.9397,1.875,1.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.1638,0.0,0.9507,0.4,0.0,0.4,1.5517,0.0,1.2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.194,0.0,0.1585,0.48,0.0,0.1019,0.316,0.3,0.3239,0.044,0.3,0.5,0.8444,0.4561,0.2855,0.2599,0.0426,0.16,0.4,0.5278
2026-04-02,448,0.2991,0.0938,0.4152,448,0.6,0.2,0.8,2.006,2.1333,1.9269,0.7,0.1,0.8,2.3403,1.0667,1.9269,0.55,0.15,0.7,1.8388,1.6,1.686,0.6,0.2,0.8,2.006,2.1333,1.9269,0.7,0.1,0.8,2.3403,1.0667,1.9269,0.55,0.15,0.7,1.8388,1.6,1.686,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3343,0.0,0.2409,0.1,0.05,0.2,0.3343,0.5333,0.4817,0.502,0.0,0.1422,0.292,0.0,0.3359,0.049,0.5,0.6818,0.8103,0.4804,0.2476,0.239,0.0022,0.156,0.5,0.6143
