bt_date,n_players,field_hit1_rate,field_hit2_rate,field_avg_actual,n_field,top_5_hit1_rate,top_5_hit2_rate,top_5_avg_actual,top_5_lift_hit1,top_5_lift_hit2,top_5_lift_avg,top_10_hit1_rate,top_10_hit2_rate,top_10_avg_actual,top_10_lift_hit1,top_10_lift_hit2,top_10_lift_avg,top_20_hit1_rate,top_20_hit2_rate,top_20_avg_actual,top_20_lift_hit1,top_20_lift_hit2,top_20_lift_avg,v1_top_5_hit1_rate,v1_top_5_hit2_rate,v1_top_5_avg_actual,v1_top_5_lift_hit1,v1_top_5_lift_hit2,v1_top_5_lift_avg,v1_top_10_hit1_rate,v1_top_10_hit2_rate,v1_top_10_avg_actual,v1_top_10_lift_hit1,v1_top_10_lift_hit2,v1_top_10_lift_avg,v1_top_20_hit1_rate,v1_top_20_hit2_rate,v1_top_20_avg_actual,v1_top_20_lift_hit1,v1_top_20_lift_hit2,v1_top_20_lift_avg,std_top_5_hit1_rate,std_top_5_hit2_rate,std_top_5_avg_actual,std_top_5_lift_hit1,std_top_5_lift_hit2,std_top_5_lift_avg,std_top_10_hit1_rate,std_top_10_hit2_rate,std_top_10_avg_actual,std_top_10_lift_hit1,std_top_10_lift_hit2,std_top_10_lift_avg,std_top_20_hit1_rate,std_top_20_hit2_rate,std_top_20_avg_actual,std_top_20_lift_hit1,std_top_20_lift_hit2,std_top_20_lift_avg,bkt_rare_pct_field,bkt_rare_pct_top10,bkt_rare_hit1_rate,bkt_occasional_pct_field,bkt_occasional_pct_top10,bkt_occasional_hit1_rate,bkt_star_pct_field,bkt_star_pct_top10,bkt_star_hit1_rate,calibration_80,mae,spearman_elfies_v2,spearman_elfies_v1,spearman_elfies_standout,bkt_reliable_pct_field,bkt_reliable_pct_top10,bkt_reliable_hit1_rate
2026-01-04,144,0.2986,0.0903,0.4375,144,0.6,0.2,0.8,2.0093,2.2154,1.8286,0.7,0.3,1.1,2.3442,3.3231,2.5143,0.6,0.35,1.15,2.0093,3.8769,2.6286,0.8,0.2,1.0,2.6791,2.2154,2.2857,0.6,0.1,0.7,2.0093,1.1077,1.6,0.55,0.25,1.0,1.8419,2.7692,2.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,1.0047,2.2154,1.1429,0.25,0.15,0.4,0.8372,1.6615,0.9143,0.472,0.1,0.1618,0.354,0.1,0.3529,0.042,0.3,0.5,0.8333,0.4669,0.454,0.4353,0.2602,0.132,0.5,0.5789
2026-01-05,167,0.1677,0.024,0.1976,167,0.2,0.0,0.2,1.1929,0.0,1.0121,0.2,0.1,0.3,1.1929,4.175,1.5182,0.25,0.05,0.3,1.4911,2.0875,1.5182,0.2,0.0,0.2,1.1929,0.0,1.0121,0.1,0.0,0.1,0.5964,0.0,0.5061,0.2,0.05,0.25,1.1929,2.0875,1.2652,0.2,0.0,0.2,1.1929,0.0,1.0121,0.1,0.0,0.1,0.5964,0.0,0.5061,0.05,0.0,0.05,0.2982,0.0,0.253,0.485,0.0,0.0988,0.299,0.0,0.16,0.06,0.6,0.3,0.8503,0.4468,0.0572,0.0434,-0.054,0.156,0.4,0.3462
2026-01-13,455,0.2374,0.0505,0.3011,455,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8426,0.0,0.6642,0.35,0.05,0.4,1.4745,0.9891,1.3285,0.2,0.0,0.2,0.8426,0.0,0.6642,0.4,0.1,0.5,1.6852,1.9783,1.6606,0.4,0.1,0.5,1.6852,1.9783,1.6606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.2106,0.0,0.1661,0.477,0.0,0.1382,0.316,0.2,0.3056,0.046,0.3,0.4286,0.8044,0.455,0.1414,0.1272,-0.0155,0.16,0.5,0.3425
2026-01-14,181,0.2873,0.1326,0.4475,181,1.0,0.4,1.4,3.4808,3.0167,3.1284,1.0,0.4,1.4,3.4808,3.0167,3.1284,0.8,0.4,1.25,2.7846,3.0167,2.7932,1.0,0.4,1.4,3.4808,3.0167,3.1284,1.0,0.4,1.4,3.4808,3.0167,3.1284,0.7,0.25,0.95,2.4365,1.8854,2.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.5221,0.0,0.3352,0.475,0.0,0.093,0.309,0.2,0.3214,0.044,0.3,1.0,0.8508,0.476,0.3622,0.3419,0.0522,0.171,0.5,0.5806
2026-01-15,458,0.2642,0.0699,0.3515,458,0.6,0.0,0.6,2.2711,0.0,1.7068,0.6,0.1,1.0,2.2711,1.4313,2.8447,0.55,0.3,1.25,2.0818,4.2938,3.5559,0.8,0.0,0.8,3.0281,0.0,2.2758,0.6,0.1,1.0,2.2711,1.4313,2.8447,0.5,0.15,0.8,1.8926,2.1469,2.2758,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3785,0.0,0.2845,0.05,0.0,0.05,0.1893,0.0,0.1422,0.509,0.0,0.103,0.288,0.1,0.3106,0.048,0.7,0.6364,0.8384,0.458,0.2626,0.2462,-0.0178,0.155,0.2,0.5915
2026-01-16,225,0.2711,0.1022,0.4089,225,0.8,0.0,0.8,2.9508,0.0,1.9565,0.7,0.1,0.8,2.582,0.9783,1.9565,0.65,0.15,0.95,2.3975,1.4674,2.3234,0.8,0.0,0.8,2.9508,0.0,1.9565,0.8,0.1,0.9,2.9508,0.9783,2.2011,0.6,0.1,0.75,2.2131,0.9783,1.8342,0.2,0.0,0.2,0.7377,0.0,0.4891,0.1,0.0,0.1,0.3689,0.0,0.2446,0.05,0.0,0.05,0.1844,0.0,0.1223,0.493,0.1,0.1261,0.302,0.2,0.2941,0.053,0.1,0.8333,0.8178,0.5231,0.1073,0.0886,-0.0882,0.151,0.6,0.5
2026-01-17,591,0.3198,0.0981,0.4416,591,0.8,0.0,0.8,2.5016,0.0,1.8115,0.9,0.1,1.1,2.8143,1.019,2.4908,0.9,0.3,1.3,2.8143,3.0569,2.9437,0.8,0.6,1.8,2.5016,6.1138,4.0759,0.8,0.5,1.5,2.5016,5.0948,3.3966,0.8,0.4,1.35,2.5016,4.0759,3.0569,0.4,0.0,0.4,1.2508,0.0,0.9057,0.2,0.0,0.2,0.6254,0.0,0.4529,0.2,0.0,0.2,0.6254,0.0,0.4529,0.513,0.0,0.1815,0.277,0.1,0.3354,0.041,0.4,0.7917,0.8071,0.5096,0.3509,0.3388,0.1141,0.169,0.5,0.6
2026-01-18,134,0.291,0.0672,0.3657,134,0.6,0.0,0.6,2.0615,0.0,1.6408,0.6,0.1,0.7,2.0615,1.4889,1.9143,0.8,0.15,1.0,2.7487,2.2333,2.7347,0.8,0.0,0.8,2.7487,0.0,2.1878,0.7,0.1,0.8,2.4051,1.4889,2.1878,0.7,0.1,0.8,2.4051,1.4889,2.1878,0.2,0.0,0.2,0.6872,0.0,0.5469,0.1,0.0,0.1,0.3436,0.0,0.2735,0.25,0.0,0.25,0.859,0.0,0.6837,0.44,0.0,0.1186,0.343,0.1,0.3043,0.09,0.4,0.6667,0.8881,0.4241,0.4248,0.4095,0.1206,0.127,0.5,0.5882
2026-01-19,459,0.244,0.0675,0.3181,459,0.6,0.4,1.0,2.4589,5.9226,3.1438,0.6,0.5,1.1,2.4589,7.4032,3.4582,0.65,0.5,1.2,2.6638,7.4032,3.7726,0.6,0.4,1.0,2.4589,5.9226,3.1438,0.6,0.5,1.1,2.4589,7.4032,3.4582,0.65,0.5,1.2,2.6638,7.4032,3.7726,0.2,0.0,0.2,0.8196,0.0,0.6288,0.2,0.1,0.4,0.8196,1.4806,1.2575,0.25,0.05,0.35,1.0246,0.7403,1.1003,0.512,0.0,0.1234,0.288,0.1,0.2803,0.039,0.7,0.5556,0.8649,0.4472,0.2588,0.2568,0.0625,0.161,0.2,0.4865
2026-01-20,362,0.2597,0.0829,0.3674,362,0.8,0.6,1.4,3.0809,7.24,3.8105,0.7,0.3,1.0,2.6957,3.62,2.7218,0.55,0.2,0.75,2.1181,2.4133,2.0414,0.4,0.2,0.6,1.5404,2.4133,1.6331,0.7,0.2,0.9,2.6957,2.4133,2.4496,0.55,0.2,0.75,2.1181,2.4133,2.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3851,0.0,0.2722,0.5,0.0,0.1105,0.285,0.1,0.3301,0.058,0.6,0.5714,0.8315,0.4724,0.2881,0.2789,0.1123,0.157,0.3,0.4912
2026-01-21,272,0.2316,0.0662,0.3088,272,0.4,0.2,0.8,1.727,3.0222,2.5905,0.5,0.2,0.8,2.1587,3.0222,2.5905,0.45,0.2,0.7,1.9429,3.0222,2.2667,0.4,0.2,0.8,1.727,3.0222,2.5905,0.5,0.1,0.7,2.1587,1.5111,2.2667,0.45,0.2,0.7,1.9429,3.0222,2.2667,0.2,0.0,0.2,0.8635,0.0,0.6476,0.1,0.0,0.1,0.4317,0.0,0.3238,0.1,0.0,0.1,0.4317,0.0,0.3238,0.474,0.0,0.1008,0.331,0.1,0.2778,0.037,0.6,0.6,0.864,0.4719,0.2344,0.2297,0.0173,0.158,0.3,0.4419
2026-01-22,363,0.27,0.0468,0.3333,363,0.2,0.2,0.6,0.7408,4.2706,1.8,0.1,0.1,0.3,0.3704,2.1353,0.9,0.45,0.15,0.7,1.6668,3.2029,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.4,0.7408,2.1353,1.2,0.5,0.25,0.9,1.852,5.3382,2.7,0.2,0.0,0.2,0.7408,0.0,0.6,0.1,0.0,0.1,0.3704,0.0,0.3,0.15,0.05,0.2,0.5556,1.0676,0.6,0.485,0.0,0.108,0.281,0.2,0.3627,0.072,0.3,0.4615,0.8595,0.4098,0.3647,0.3547,0.1014,0.163,0.5,0.5085
2026-01-23,364,0.2885,0.0632,0.3654,364,0.6,0.0,0.6,2.08,0.0,1.6421,0.5,0.0,0.5,1.7333,0.0,1.3684,0.55,0.05,0.6,1.9067,0.7913,1.6421,0.6,0.0,0.6,2.08,0.0,1.6421,0.5,0.0,0.5,1.7333,0.0,1.3684,0.5,0.05,0.55,1.7333,0.7913,1.5053,0.2,0.0,0.2,0.6933,0.0,0.5474,0.2,0.0,0.2,0.6933,0.0,0.5474,0.25,0.0,0.25,0.8667,0.0,0.6842,0.508,0.0,0.1351,0.321,0.3,0.3932,0.038,0.4,0.5714,0.7995,0.4391,0.2457,0.2336,0.0779,0.132,0.3,0.5417
2026-01-24,407,0.3022,0.1081,0.4595,407,0.8,0.2,1.0,2.6472,1.85,2.1765,0.7,0.2,0.9,2.3163,1.85,1.9588,0.65,0.2,0.85,2.1508,1.85,1.85,0.8,0.4,1.2,2.6472,3.7,2.6118,0.7,0.3,1.0,2.3163,2.775,2.1765,0.6,0.25,0.85,1.9854,2.3125,1.85,0.4,0.0,0.4,1.3236,0.0,0.8706,0.3,0.0,0.3,0.9927,0.0,0.6529,0.2,0.0,0.2,0.6618,0.0,0.4353,0.477,0.0,0.1186,0.302,0.0,0.3333,0.066,0.5,0.8148,0.8354,0.4801,0.4535,0.4385,0.1113,0.155,0.5,0.5873
2026-01-25,275,0.2691,0.0691,0.3527,275,0.4,0.0,0.4,1.4865,0.0,1.134,0.6,0.1,0.7,2.2297,1.4474,1.9845,0.4,0.05,0.45,1.4865,0.7237,1.2758,0.6,0.0,0.6,2.2297,0.0,1.701,0.6,0.1,0.7,2.2297,1.4474,1.9845,0.5,0.1,0.6,1.8581,1.4474,1.701,0.2,0.0,0.2,0.7432,0.0,0.567,0.1,0.0,0.1,0.3716,0.0,0.2835,0.1,0.0,0.1,0.3716,0.0,0.2835,0.476,0.0,0.1298,0.327,0.0,0.3444,0.04,0.5,0.2727,0.8145,0.5108,0.1943,0.1887,0.032,0.156,0.5,0.5349
2026-01-26,184,0.2663,0.0652,0.3587,184,0.8,0.6,1.8,3.0041,9.2,5.0182,0.7,0.4,1.3,2.6286,6.1333,3.6242,0.6,0.3,1.05,2.2531,4.6,2.9273,1.0,0.6,2.0,3.7551,9.2,5.5758,0.7,0.4,1.3,2.6286,6.1333,3.6242,0.55,0.25,0.9,2.0653,3.8333,2.5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3755,0.0,0.2788,0.478,0.0,0.1364,0.332,0.0,0.2459,0.054,0.6,0.7,0.8424,0.4967,0.2593,0.2544,0.011,0.136,0.4,0.6
2026-01-27,453,0.2826,0.064,0.3709,453,0.2,0.2,0.8,0.7078,3.1241,2.1571,0.5,0.2,0.9,1.7695,3.1241,2.4268,0.5,0.15,0.8,1.7695,2.3431,2.1571,0.4,0.2,1.0,1.4156,3.1241,2.6964,0.4,0.2,0.8,1.4156,3.1241,2.1571,0.45,0.2,0.8,1.5926,3.1241,2.1571,0.2,0.0,0.2,0.7078,0.0,0.5393,0.3,0.0,0.3,1.0617,0.0,0.8089,0.25,0.0,0.25,0.8848,0.0,0.6741,0.51,0.0,0.1299,0.294,0.0,0.3158,0.055,0.8,0.56,0.8278,0.438,0.3265,0.3095,0.0894,0.141,0.2,0.6562
2026-01-28,137,0.365,0.073,0.4526,137,0.8,0.4,1.2,2.192,5.48,2.6516,0.7,0.3,1.0,1.918,4.11,2.2097,0.6,0.2,0.8,1.644,2.74,1.7677,0.8,0.4,1.2,2.192,5.48,2.6516,0.7,0.3,1.0,1.918,4.11,2.2097,0.6,0.2,0.8,1.644,2.74,1.7677,0.4,0.0,0.4,1.096,0.0,0.8839,0.5,0.0,0.5,1.37,0.0,1.1048,0.45,0.05,0.5,1.233,0.685,1.1048,0.453,0.0,0.2097,0.336,0.2,0.4565,0.044,0.2,0.3333,0.8686,0.4887,0.404,0.3764,0.2086,0.168,0.6,0.6087
2026-01-29,680,0.2838,0.075,0.3838,680,1.0,0.6,1.8,3.5233,8.0,4.6897,0.9,0.3,1.3,3.171,4.0,3.387,0.7,0.15,0.9,2.4663,2.0,2.3448,0.6,0.4,1.2,2.114,5.3333,3.1264,0.8,0.3,1.2,2.8187,4.0,3.1264,0.7,0.2,1.0,2.4663,2.6667,2.6054,0.2,0.0,0.2,0.7047,0.0,0.5211,0.1,0.0,0.1,0.3523,0.0,0.2605,0.15,0.05,0.2,0.5285,0.6667,0.5211,0.503,0.0,0.155,0.294,0.1,0.315,0.056,0.7,0.5,0.8515,0.4675,0.3437,0.3371,0.095,0.147,0.2,0.58
2026-01-30,46,0.1957,0.1087,0.3478,46,1.0,0.6,2.0,5.1111,5.52,5.75,0.5,0.3,1.0,2.5556,2.76,2.875,0.4,0.25,0.75,2.0444,2.3,2.1562,1.0,0.6,2.0,5.1111,5.52,5.75,0.5,0.3,1.0,2.5556,2.76,2.875,0.35,0.2,0.65,1.7889,1.84,1.8688,0.2,0.2,0.4,1.0222,1.84,1.15,0.2,0.1,0.3,1.0222,0.92,0.8625,0.3,0.15,0.55,1.5333,1.38,1.5813,0.413,0.1,0.0,0.435,0.5,0.25,0.043,0.1,1.0,0.913,0.4165,0.5182,0.5053,0.2502,0.109,0.3,0.4
2026-01-31,637,0.3077,0.0612,0.3783,637,0.8,0.2,1.0,2.6,3.2667,2.6432,0.8,0.2,1.0,2.6,3.2667,2.6432,0.6,0.15,0.75,1.95,2.45,1.9824,1.0,0.4,1.4,3.25,6.5333,3.7004,0.7,0.2,0.9,2.275,3.2667,2.3788,0.6,0.15,0.75,1.95,2.45,1.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.325,1.6333,0.5286,0.15,0.1,0.25,0.4875,1.6333,0.6608,0.485,0.0,0.1424,0.301,0.0,0.3906,0.047,0.7,0.6333,0.8477,0.4463,0.3573,0.3444,0.0895,0.166,0.3,0.5472
2026-02-01,180,0.2833,0.0722,0.4,180,0.8,0.4,1.2,2.8235,5.5385,3.0,0.7,0.4,1.4,2.4706,5.5385,3.5,0.5,0.25,1.05,1.7647,3.4615,2.625,0.6,0.4,1.4,2.1176,5.5385,3.5,0.7,0.4,1.4,2.4706,5.5385,3.5,0.55,0.25,1.1,1.9412,3.4615,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3529,0.0,0.25,0.25,0.1,0.4,0.8824,1.3846,1.0,0.522,0.0,0.1702,0.283,0.3,0.2941,0.039,0.5,0.7143,0.8333,0.4892,0.2428,0.2265,0.0775,0.156,0.2,0.5357
2026-02-02,450,0.3022,0.0978,0.4356,450,0.2,0.2,0.6,0.6618,2.0455,1.3776,0.4,0.1,0.6,1.3235,1.0227,1.3776,0.5,0.2,0.85,1.6544,2.0455,1.9515,0.6,0.2,1.0,1.9853,2.0455,2.2959,0.7,0.2,1.0,2.3162,2.0455,2.2959,0.55,0.3,1.0,1.8199,3.0682,2.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3309,0.0,0.2296,0.464,0.0,0.1435,0.322,0.1,0.3379,0.053,0.4,0.7083,0.8267,0.5093,0.3334,0.3234,0.073,0.16,0.5,0.5556
2026-02-03,273,0.2418,0.0769,0.3333,273,0.8,0.0,0.8,3.3091,0.0,2.4,0.6,0.0,0.6,2.4818,0.0,1.8,0.55,0.1,0.65,2.275,1.3,1.95,0.8,0.0,0.8,3.3091,0.0,2.4,0.5,0.0,0.5,2.0682,0.0,1.5,0.6,0.2,0.85,2.4818,2.6,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.2068,0.65,0.3,0.48,0.0,0.1069,0.326,0.2,0.3483,0.037,0.1,0.5,0.8645,0.4935,0.2343,0.2235,0.0708,0.158,0.7,0.3721
2026-02-04,689,0.2642,0.0595,0.3469,689,0.6,0.2,0.8,2.2714,3.361,2.3063,0.6,0.2,0.8,2.2714,3.361,2.3063,0.5,0.2,0.8,1.8929,3.361,2.3063,0.4,0.2,0.6,1.5143,3.361,1.7297,0.6,0.2,0.8,2.2714,3.361,2.3063,0.45,0.2,0.75,1.7036,3.361,2.1621,0.2,0.2,0.4,0.7571,3.361,1.1531,0.1,0.1,0.2,0.3786,1.6805,0.5766,0.05,0.05,0.1,0.1893,0.8402,0.2883,0.483,0.0,0.0811,0.322,0.2,0.3649,0.048,0.4,0.5758,0.8374,0.4584,0.2956,0.2824,0.0427,0.147,0.4,0.5446
2026-02-05,58,0.1034,0.0517,0.1552,58,0.8,0.2,1.0,7.7333,3.8667,6.4444,0.5,0.2,0.7,4.8333,3.8667,4.5111,0.25,0.1,0.35,2.4167,1.9333,2.2556,0.8,0.4,1.2,7.7333,7.7333,7.7333,0.5,0.2,0.7,4.8333,3.8667,4.5111,0.25,0.1,0.35,2.4167,1.9333,2.2556,0.2,0.2,0.4,1.9333,3.8667,2.5778,0.3,0.2,0.5,2.9,3.8667,3.2222,0.2,0.1,0.3,1.9333,1.9333,1.9333,0.466,0.0,0.037,0.379,0.5,0.1364,0.034,0.1,0.0,0.9138,0.3288,0.3692,0.3546,0.236,0.121,0.4,0.2857
2026-02-06,60,0.2667,0.0833,0.3833,60,0.6,0.0,0.6,2.25,0.0,1.5652,0.4,0.1,0.6,1.5,1.2,1.5652,0.45,0.2,0.75,1.6875,2.4,1.9565,0.6,0.0,0.6,2.25,0.0,1.5652,0.5,0.2,0.8,1.875,2.4,2.087,0.4,0.2,0.7,1.5,2.4,1.8261,0.6,0.4,1.2,2.25,4.8,3.1304,0.3,0.2,0.6,1.125,2.4,1.5652,0.4,0.15,0.65,1.5,1.8,1.6957,0.55,0.1,0.2121,0.233,0.2,0.2143,0.05,0.2,0.3333,0.85,0.5061,0.3897,0.3811,0.3329,0.167,0.5,0.5
2026-02-25,363,0.2727,0.0937,0.3829,363,1.0,0.2,1.4,3.6667,2.1353,3.6561,0.7,0.3,1.1,2.5667,3.2029,2.8727,0.6,0.35,1.05,2.2,3.7368,2.7421,0.8,0.2,1.2,2.9333,2.1353,3.1338,0.7,0.3,1.1,2.5667,3.2029,2.8727,0.65,0.3,1.0,2.3833,3.2029,2.6115,0.2,0.0,0.2,0.7333,0.0,0.5223,0.3,0.2,0.5,1.1,2.1353,1.3058,0.15,0.1,0.25,0.55,1.0676,0.6529,0.477,0.0,0.1098,0.314,0.1,0.3596,0.055,0.6,0.55,0.8292,0.4631,0.2813,0.2742,0.1059,0.154,0.3,0.5
2026-02-26,542,0.2749,0.0683,0.3598,542,1.0,0.6,1.6,3.6376,8.7892,4.4472,0.9,0.4,1.3,3.2738,5.8595,3.6133,0.7,0.3,1.1,2.5463,4.3946,3.0574,0.8,0.4,1.2,2.9101,5.8595,3.3354,0.7,0.3,1.0,2.5463,4.3946,2.7795,0.7,0.25,0.95,2.5463,3.6622,2.6405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.2,0.5456,0.7324,0.5559,0.467,0.0,0.0988,0.343,0.2,0.3226,0.054,0.5,0.8276,0.8561,0.4354,0.2885,0.2757,0.0505,0.137,0.3,0.5405
2026-02-27,181,0.2873,0.0939,0.3978,181,0.8,0.2,1.0,2.7846,2.1294,2.5139,0.7,0.1,0.8,2.4365,1.0647,2.0111,0.5,0.05,0.55,1.7404,0.5324,1.3826,0.8,0.4,1.4,2.7846,4.2588,3.5194,0.6,0.3,1.0,2.0885,3.1941,2.5139,0.5,0.15,0.7,1.7404,1.5971,1.7597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.5221,0.0,0.3771,0.503,0.1,0.0989,0.232,0.1,0.4524,0.077,0.5,0.5714,0.8343,0.4805,0.4242,0.4186,0.1113,0.188,0.3,0.4706
2026-02-28,590,0.2576,0.0542,0.3271,590,0.4,0.2,0.8,1.5526,3.6875,2.4456,0.3,0.1,0.5,1.1645,1.8438,1.5285,0.55,0.25,0.9,2.1349,4.6094,2.7513,0.6,0.4,1.2,2.3289,7.375,3.6684,0.6,0.3,1.0,2.3289,5.5312,3.057,0.55,0.25,0.9,2.1349,4.6094,2.7513,0.2,0.0,0.2,0.7763,0.0,0.6114,0.2,0.0,0.2,0.7763,0.0,0.6114,0.1,0.0,0.1,0.3882,0.0,0.3057,0.466,0.0,0.1309,0.334,0.2,0.2589,0.041,0.5,0.6667,0.8322,0.4541,0.2751,0.2655,0.0579,0.159,0.3,0.5213
2026-03-01,590,0.2763,0.0695,0.361,590,0.4,0.2,0.6,1.4479,2.878,1.662,0.5,0.3,1.0,1.8098,4.3171,2.77,0.7,0.3,1.1,2.5337,4.3171,3.0469,0.8,0.6,1.8,2.8957,8.6341,4.9859,0.6,0.4,1.2,2.1718,5.7561,3.3239,0.55,0.25,0.9,1.9908,3.5976,2.493,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.362,0.0,0.277,0.05,0.0,0.05,0.181,0.0,0.1385,0.483,0.0,0.1228,0.314,0.0,0.373,0.051,0.6,0.6667,0.8407,0.4435,0.3014,0.2908,0.0885,0.153,0.4,0.4333
2026-03-02,319,0.2853,0.0627,0.3636,319,0.8,0.6,1.8,2.8044,9.57,4.95,0.7,0.5,1.5,2.4538,7.975,4.125,0.6,0.3,1.1,2.1033,4.785,3.025,0.8,0.6,1.8,2.8044,9.57,4.95,0.8,0.5,1.6,2.8044,7.975,4.4,0.55,0.3,1.05,1.928,4.785,2.8875,0.4,0.0,0.4,1.4022,0.0,1.1,0.2,0.0,0.2,0.7011,0.0,0.55,0.25,0.0,0.25,0.8764,0.0,0.6875,0.461,0.0,0.1293,0.313,0.1,0.31,0.041,0.5,0.6154,0.8715,0.4653,0.2756,0.2744,0.0493,0.185,0.4,0.5593
2026-03-03,497,0.2696,0.0684,0.3622,497,1.0,0.2,1.4,3.709,2.9235,3.8656,0.9,0.4,1.5,3.3381,5.8471,4.1417,0.7,0.3,1.1,2.5963,4.3853,3.0372,0.8,0.2,1.2,2.9672,2.9235,3.3133,0.8,0.3,1.2,2.9672,4.3853,3.3133,0.65,0.3,1.05,2.4108,4.3853,2.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3709,0.0,0.2761,0.05,0.0,0.05,0.1854,0.0,0.1381,0.457,0.0,0.0617,0.312,0.0,0.3548,0.06,0.7,0.7333,0.8431,0.4649,0.2758,0.2557,-0.022,0.171,0.3,0.5059
2026-03-04,99,0.2323,0.101,0.3535,99,0.4,0.0,0.4,1.7217,0.0,1.1314,0.4,0.2,0.8,1.7217,1.98,2.2629,0.35,0.15,0.6,1.5065,1.485,1.6971,0.4,0.0,0.4,1.7217,0.0,1.1314,0.3,0.1,0.5,1.2913,0.99,1.4143,0.3,0.15,0.55,1.2913,1.485,1.5557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.6457,0.0,0.4243,0.475,0.0,0.1277,0.364,0.3,0.3611,,,,0.8182,0.5014,0.138,0.1264,-0.0172,0.162,0.7,0.25
2026-03-05,107,0.2991,0.0841,0.4393,107,0.8,0.6,2.0,2.675,7.1333,4.5532,0.8,0.4,1.6,2.675,4.7556,3.6426,0.65,0.25,1.1,2.1734,2.9722,2.5043,0.8,0.4,1.6,2.675,4.7556,3.6426,0.8,0.4,1.6,2.675,4.7556,3.6426,0.6,0.2,1.0,2.0063,2.3778,2.2766,0.6,0.2,0.8,2.0063,2.3778,1.8213,0.5,0.1,0.6,1.6719,1.1889,1.366,0.4,0.1,0.6,1.3375,1.1889,1.366,0.495,0.0,0.1698,0.271,0.0,0.3793,0.112,0.7,0.6667,0.8692,0.455,0.466,0.4433,0.2844,0.121,0.3,0.3077
2026-03-13,92,0.2391,0.0326,0.2717,92,0.6,0.0,0.6,2.5091,0.0,2.208,0.4,0.0,0.4,1.6727,0.0,1.472,0.3,0.0,0.3,1.2545,0.0,1.104,0.6,0.0,0.6,2.5091,0.0,2.208,0.3,0.0,0.3,1.2545,0.0,1.104,0.35,0.0,0.35,1.4636,0.0,1.288,0.2,0.0,0.2,0.8364,0.0,0.736,0.1,0.0,0.1,0.4182,0.0,0.368,0.2,0.0,0.2,0.8364,0.0,0.736,0.5,0.0,0.1304,0.337,0.3,0.2581,0.033,0.3,0.6667,0.8804,0.4853,0.2042,0.198,0.052,0.13,0.4,0.5
2026-03-14,661,0.2284,0.0514,0.2965,661,1.0,0.2,1.4,4.3775,3.8882,4.7214,0.6,0.1,0.8,2.6265,1.9441,2.698,0.55,0.25,0.9,2.4076,4.8603,3.0352,0.8,0.2,1.2,3.502,3.8882,4.0469,0.6,0.2,0.9,2.6265,3.8882,3.0352,0.6,0.2,0.9,2.6265,3.8882,3.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4377,0.0,0.3372,0.1,0.0,0.1,0.4377,0.0,0.3372,0.486,0.0,0.1153,0.303,0.2,0.29,0.045,0.6,0.6333,0.8517,0.424,0.2666,0.2667,0.0982,0.166,0.2,0.3364
2026-03-15,287,0.2787,0.0906,0.3833,287,0.8,0.2,1.0,2.87,2.2077,2.6091,0.8,0.1,0.9,2.87,1.1038,2.3482,0.55,0.1,0.7,1.9731,1.1038,1.8264,0.8,0.2,1.0,2.87,2.2077,2.6091,0.7,0.2,1.0,2.5112,2.2077,2.6091,0.55,0.15,0.75,1.9731,1.6558,1.9568,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3588,0.0,0.2609,0.35,0.25,0.6,1.2556,2.7596,1.5655,0.505,0.0,0.1655,0.282,0.2,0.358,0.056,0.3,0.625,0.8258,0.4513,0.267,0.2615,0.1118,0.157,0.5,0.3778
