bt_date,name,team,opponent,predicted_pts,elfies,actual,hit_1pt,hit_2pt
2025-12-14,Justin Brazeau,PIT,UTA,0.33632341269841265,0.03081254827143962,2.0,True,True
2025-12-14,Noah Dobson,MON,EDM,0.3141362433862434,0.030640578629110436,0.0,False,False
2025-12-14,Jalen Chatfield,CAR,PHI,0.35544642857142855,0.03015944127560986,0.0,False,False
2025-12-14,Nico Hischier,NJ,VAN,0.3340727513227513,0.029446933618990073,0.0,False,False
2025-12-14,Sean Walker,CAR,PHI,0.350505291005291,0.026885566949160236,1.0,True,False
2025-12-14,Kirill Kaprizov,MIN,BOS,0.350505291005291,0.026885566949160236,3.0,True,True
2025-12-14,Noah Juulsen,PHI,CAR,0.37328092278092273,0.02600701763749683,0.0,False,False
2025-12-14,Matvei Michkov,PHI,CAR,0.3516031746031746,0.024688950349157034,1.0,True,False
2025-12-14,Connor Clifton,PIT,UTA,0.33802777777777776,0.023364800118683065,0.0,False,False
2025-12-14,Rodrigo Abols,PHI,CAR,0.30174007936507935,0.02335587882278312,0.0,False,False
2025-12-14,Dougie Hamilton,NJ,VAN,0.2789007936507936,0.017014070764721403,0.0,False,False
2025-12-14,Brenden Dillon,NJ,VAN,0.2789007936507936,0.017014070764721403,0.0,False,False
2025-12-14,Mark Jankowski,CAR,PHI,0.23713227513227517,0.016001775805356836,0.0,False,False
2025-12-14,Ville Koivunen,PIT,UTA,0.28291035353535354,0.015650197302953986,0.0,False,False
2025-12-14,Adam Henrique,EDM,MON,0.26112688237688236,0.014752613355497214,0.0,False,False
2025-12-14,Nicolas Aube-Kubel,MIN,BOS,0.253146164021164,0.013881726909692716,1.0,True,False
2025-12-14,Nick Seeler,PHI,CAR,0.30970989658489656,0.013242492108314149,0.0,False,False
2025-12-14,William Carrier,CAR,PHI,0.1998399470899471,0.007870756774605877,1.0,True,False
2025-12-14,Matt Boldy,MIN,BOS,0.18854563492063492,0.007255115633618956,2.0,True,True
2025-12-14,Yakov Trenin,MIN,BOS,0.1590734126984127,0.004702048575499069,0.0,False,False
2025-12-14,Matt Kiersted,MIN,BOS,0.2024616402116402,0.004453163180003034,0.0,False,False
2025-12-14,Garnet Hathaway,PHI,CAR,0.16723262385762386,0.003952720925676836,0.0,False,False
2025-12-14,Owen Beck,MON,EDM,0.13790873015873015,0.0030176940802376126,0.0,False,False
2025-12-14,Andrew Mangiapane,EDM,MON,0.1451084656084656,0.002234851110870673,0.0,False,False
2025-12-14,Noah Cates,PHI,CAR,0.12749526862026858,0.001864534574074556,0.0,False,False
2025-12-14,K'Andre Miller,CAR,PHI,0.13990277777777776,0.0016987348822876907,0.0,False,False
2025-12-14,Xavier Parent,NJ,VAN,0.08196428571428571,0.0010547330778737062,0.0,False,False
2025-12-14,David Tomasek,EDM,MON,0.0799047619047619,0.00048467484052602014,0.0,False,False
2025-12-14,Carl Grundstrom,PHI,CAR,0.09242857142857143,0.00041598294625942435,0.0,False,False
2025-12-14,Angus Crookshank,NJ,VAN,0.06096825396825397,0.00026551190420020073,0.0,False,False
2025-12-14,Nikita Grebenkin,PHI,CAR,0.07966269841269842,0.00019304820124719352,0.0,False,False
2025-12-14,Ben Jones,MIN,BOS,0.021638888888888888,3.891774728491034e-05,0.0,False,False
2025-12-14,Riley Stillman,EDM,MON,0.013166666666666667,1.164759286200888e-05,0.0,False,False
2025-12-14,Quinn Hughes,MIN,BOS,0.005833333333333334,1.2420305011965876e-06,1.0,True,False
2025-12-14,Jacob Markstrom,NJ,VAN,0.0016666666666666668,0.0,0.0,False,False
2025-12-14,Jake Allen,NJ,VAN,0.0,0.0,0.0,False,False
2025-12-14,Calen Addison,NJ,VAN,0.0,0.0,0.0,False,False
2025-12-14,Arseniy Gritsyuk,NJ,VAN,0.0,0.0,0.0,False,False
2025-12-14,Simon Nemec,NJ,VAN,0.0,0.0,0.0,False,False
2025-12-14,Thatcher Demko,VAN,NJ,0.0,0.0,1.0,True,False
2025-12-14,Zeev Buium,VAN,NJ,0.0,0.0,2.0,True,True
2025-12-14,Jake DeBrusk,VAN,NJ,0.0,0.0,1.0,True,False
2025-12-14,Conor Garland,VAN,NJ,0.0,0.0,2.0,True,True
2025-12-14,Marco Rossi,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Brock Boeser,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Nils Hoglander,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Tyler Myers,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Marcus Pettersson,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Kiefer Sherwood,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Drew O'Connor,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Tom Willander,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Elias Nils Pettersson,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Evander Kane,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Filip Hronek,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Pierre-Olivier Joseph,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Linus Karlsson,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Aatu Raty,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Liam Ohgren,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Max Sasson,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Kevin Lankinen,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Arshdeep Bains,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,David Kampf,VAN,NJ,0.0,0.0,0.0,False,False
2025-12-14,Sergei Murashov,PIT,UTA,0.005972222222222222,0.0,0.0,False,False
2025-12-14,Danton Heinen,PIT,UTA,0.0008333333333333334,0.0,0.0,False,False
2025-12-14,Jack St. Ivany,PIT,UTA,0.0008333333333333334,0.0,0.0,False,False
2025-12-14,Arturs Silovs,PIT,UTA,0.0008333333333333334,0.0,0.0,False,False
2025-12-14,Michael Carcone,UTA,PIT,0.0,0.0,2.0,True,True
2025-12-14,Nick Schmaltz,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,JJ Peterka,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Dylan Guenther,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Nate Schmidt,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Sean Durzi,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,John Marino,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Kailer Yamamoto,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Daniil But,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Clayton Keller,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Mikhail Sergachev,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Barrett Hayton,UTA,PIT,0.0,0.0,1.0,True,False
2025-12-14,Karel Vejmelka,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Liam O'Brien,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Olli Määttä,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Lawson Crouse,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Kevin Stenlund,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Ian Cole,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Vitek Vanecek,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Nick DeSimone,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Kevin Rooney,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Brandon Tanev,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Jack McBain,UTA,PIT,0.0,0.0,0.0,False,False
2025-12-14,Brandon Bussi,CAR,PHI,0.0,0.0,0.0,False,False
2025-12-14,Jaccob Slavin,CAR,PHI,0.0,0.0,0.0,False,False
2025-12-14,Frederik Andersen,CAR,PHI,0.0,0.0,0.0,False,False
2025-12-14,Pyotr Kochetkov,CAR,PHI,0.0,0.0,0.0,False,False
2025-12-14,Jesperi Kotkaniemi,CAR,PHI,0.0008333333333333334,0.0,0.0,False,False
2025-12-14,Mike Reilly,CAR,PHI,0.0008333333333333334,0.0,0.0,False,False
2025-12-14,Dan Vladar,PHI,CAR,0.0,0.0,0.0,False,False
2025-12-14,Cam York,PHI,CAR,0.0,0.0,0.0,False,False
2025-12-14,Samuel Ersson,PHI,CAR,0.0,0.0,0.0,False,False
2025-12-14,Nicolas Deslauriers,PHI,CAR,0.0011111111111111111,0.0,0.0,False,False
2025-12-14,Egor Zamula,PHI,CAR,0.0,0.0,0.0,False,False
2025-12-14,Alex Steeves,BOS,MIN,0.0,0.0,1.0,True,False
2025-12-14,Mikey Eyssimont,BOS,MIN,0.0,0.0,1.0,True,False
2025-12-14,Fraser Minten,BOS,MIN,0.0,0.0,1.0,True,False
2025-12-14,Andrew Peeke,BOS,MIN,0.0,0.0,1.0,True,False
2025-12-14,Sean Kuraly,BOS,MIN,0.0,0.0,1.0,True,False
2025-12-14,Tanner Jeannot,BOS,MIN,0.0,0.0,1.0,True,False
2025-12-14,Mark Kastelic,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Mason Lohrei,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Hampus Lindholm,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Nikita Zadorov,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Victor Soderstrom,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Marat Khusnutdinov,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Pavel Zacha,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Joonas Korpisalo,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Viktor Arvidsson,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Jonathan Aspirot,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Jeffrey Viel,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Charlie McAvoy,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Casey Mittelstadt,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Morgan Geekie,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Jeremy Swayman,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Elias Lindholm,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,David Pastrnak,BOS,MIN,0.0,0.0,0.0,False,False
2025-12-14,Filip Gustavsson,MIN,BOS,0.0,0.0,0.0,False,False
2025-12-14,Jesper Wallstedt,MIN,BOS,0.0,0.0,0.0,False,False
2025-12-14,Jonas Brodin,MIN,BOS,0.0008333333333333334,0.0,0.0,False,False
2025-12-14,Hunter Haight,MIN,BOS,0.0,0.0,0.0,False,False
2025-12-14,Calvin Pickard,EDM,MON,0.0,0.0,0.0,False,False
2025-12-14,Max Jones,EDM,MON,0.0,0.0,0.0,False,False
2025-12-14,Tristan Jarry,EDM,MON,0.0,0.0,0.0,False,False
2025-12-14,Jakub Dobes,MON,EDM,0.0,0.0,0.0,False,False
2025-12-14,Jayden Struble,MON,EDM,0.0,0.0,1.0,True,False
2025-12-14,Sam Montembeault,MON,EDM,0.0,0.0,0.0,False,False
2025-12-14,Jared Davidson,MON,EDM,0.0,0.0,0.0,False,False
2025-12-14,Jacob Fowler,MON,EDM,0.0,0.0,0.0,False,False
2025-12-14,Alex Tuch,BUF,SEA,0.0,0.0,2.0,True,True
2025-12-14,Alex Lyon,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Tage Thompson,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Zach Benson,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Rasmus Dahlin,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Mattias Samuelsson,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Noah Ostlund,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Josh Norris,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Jack Quinn,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Peyton Krebs,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Ryan McLeod,BUF,SEA,0.0,0.0,1.0,True,False
2025-12-14,Owen Power,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Bowen Byram,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Conor Timmins,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Jordan Greenway,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Jacob Bryson,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Josh Doan,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Beck Malenstyn,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Tyson Kozak,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Ukko-Pekka Luukkonen,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Josh Dunne,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Zach Metsa,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Isak Rosen,BUF,SEA,0.0,0.0,0.0,False,False
2025-12-14,Chandler Stephenson,SEA,BUF,0.0,0.0,1.0,True,False
2025-12-14,Jordan Eberle,SEA,BUF,0.0,0.0,1.0,True,False
2025-12-14,Vince Dunn,SEA,BUF,0.0,0.0,1.0,True,False
2025-12-14,Joey Daccord,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Jamie Oleksiak,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Ryan Lindgren,SEA,BUF,0.0,0.0,0.0,False,False
