game_id,team,opponent,player_id,name,date,minutes,points,goals,assists,home_or_away,shots_on_goal,power_play_assists,power_play_goals,goal_tending_goals_against
24001,CAR,PHI,30004806,Seth Jarvis,2025-10-11,20,1.0,1.0,0.0,1,5.0,0.0,0.0,0.0
24001,CAR,PHI,30000358,Jordan Staal,2025-10-11,14,1.0,1.0,0.0,1,3.0,0.0,0.0,0.0
24001,CAR,PHI,30005034,Logan Stankoven,2025-10-11,18,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0
24001,CAR,PHI,30000271,Shayne Gostisbehere,2025-10-11,20,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30000948,Jordan Martinook,2025-10-11,13,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24001,CAR,PHI,30001187,Taylor Hall,2025-10-11,13,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0
24001,CAR,PHI,30001203,Frederik Andersen,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.0
24001,CAR,PHI,30004865,Alexander Nikishin,2025-10-11,16,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24001,CAR,PHI,30002980,Eric Robinson,2025-10-11,7,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24001,CAR,PHI,30004082,K'Andre Miller,2025-10-11,25,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30002819,Sebastian Aho,2025-10-11,20,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30000822,Nikolaj Ehlers,2025-10-11,19,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0
24001,CAR,PHI,30003359,Jalen Chatfield,2025-10-11,19,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24001,CAR,PHI,30000510,William Carrier,2025-10-11,11,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30004076,Andrei Svechnikov,2025-10-11,16,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30000643,Jaccob Slavin,2025-10-11,16,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24001,CAR,PHI,30004075,Jesperi Kotkaniemi,2025-10-11,10,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30003786,Sean Walker,2025-10-11,23,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24001,CAR,PHI,30005573,Brandon Bussi,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24001,CAR,PHI,30002309,Mark Jankowski,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24001,CAR,PHI,30004953,Pyotr Kochetkov,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24001,CAR,PHI,30000525,Mike Reilly,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30005638,Frank Nazar,2025-10-11,18,2.0,0.0,2.0,1,2.0,1.0,0.0,0.0
24003,CHI,MON,30000871,Teuvo Teravainen,2025-10-11,20,2.0,0.0,2.0,1,1.0,1.0,0.0,0.0
24003,CHI,MON,30005639,Sam Rinzel,2025-10-11,25,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0
24003,CHI,MON,30002588,Ryan Donato,2025-10-11,13,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0
24003,CHI,MON,30006064,Connor Bedard,2025-10-11,18,1.0,1.0,0.0,1,1.0,0.0,1.0,0.0
24003,CHI,MON,30000842,Tyler Bertuzzi,2025-10-11,14,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24003,CHI,MON,30004850,Wyatt Kaiser,2025-10-11,18,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24003,CHI,MON,30004494,Spencer Knight,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.0
24003,CHI,MON,30001219,Connor Murphy,2025-10-11,20,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24003,CHI,MON,30000691,Nick Foligno,2025-10-11,15,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24003,CHI,MON,30004442,Ilya Mikheyev,2025-10-11,13,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24003,CHI,MON,30004650,Louis Crevier,2025-10-11,9,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24003,CHI,MON,30002539,Matt Grzelcyk,2025-10-11,14,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30000585,Andre Burakovsky,2025-10-11,16,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24003,CHI,MON,30003996,Sam Lafferty,2025-10-11,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30004507,Alex Vlasic,2025-10-11,24,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30004817,Lukas Reichel,2025-10-11,6,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30005032,Colton Dach,2025-10-11,16,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30005666,Ryan Greene,2025-10-11,9,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30004965,Arvid Soderblom,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30000748,Jason Dickinson,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24003,CHI,MON,30006496,Artyom Levshunov,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30004816,Lucas Raymond,2025-10-11,20,2.0,2.0,0.0,1,2.0,0.0,1.0,0.0
24002,DET,TOR,30000866,Patrick Kane,2025-10-11,16,3.0,1.0,2.0,1,4.0,1.0,0.0,0.0
24002,DET,TOR,30003160,Alex DeBrincat,2025-10-11,17,3.0,0.0,3.0,1,3.0,1.0,0.0,0.0
24002,DET,TOR,30004548,Albert Johansson,2025-10-11,13,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24002,DET,TOR,30000846,Dylan Larkin,2025-10-11,21,1.0,0.0,1.0,1,4.0,0.0,0.0,0.0
24002,DET,TOR,30000563,Cam Talbot,2025-10-11,0,1.0,0.0,1.0,1,0.0,0.0,0.0,3.0
24002,DET,TOR,30005630,Marco Kasper,2025-10-11,13,1.0,1.0,0.0,1,4.0,0.0,0.0,0.0
24002,DET,TOR,30004984,Simon Edvinsson,2025-10-11,20,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0
24002,DET,TOR,30006201,Emmitt Finnie,2025-10-11,13,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24002,DET,TOR,30000821,Andrew Copp,2025-10-11,14,1.0,1.0,0.0,1,2.0,0.0,0.0,0.0
24002,DET,TOR,30004102,Jacob Bernard-Docker,2025-10-11,10,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24002,DET,TOR,30002513,J.T. Compher,2025-10-11,16,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24002,DET,TOR,30006071,Axel Sandin-Pellikka,2025-10-11,18,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0
24002,DET,TOR,30006489,Michael Brandsegg-Nygard,2025-10-11,11,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24002,DET,TOR,30003744,Mason Appleton,2025-10-11,13,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24002,DET,TOR,30004475,Moritz Seider,2025-10-11,28,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24002,DET,TOR,30000874,John Gibson,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30000997,Travis Hamonic,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30005489,Elmer Soderblom,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30000043,James van Riemsdyk,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30003644,Michael Rasmussen,2025-10-11,10,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30004111,Jonatan Berggren,2025-10-11,8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24002,DET,TOR,30001063,Ben Chiarot,2025-10-11,23,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
23997,FLA,OTT,30004809,Anton Lundell,2025-10-11,16,2.0,1.0,1.0,1,2.0,1.0,1.0,0.0
23997,FLA,OTT,30000239,Aaron Ekblad,2025-10-11,22,2.0,1.0,1.0,1,2.0,0.0,1.0,0.0
23997,FLA,OTT,30000074,Brad Marchand,2025-10-11,16,2.0,1.0,1.0,1,2.0,1.0,0.0,0.0
23997,FLA,OTT,30000981,Evan Rodrigues,2025-10-11,16,1.0,1.0,0.0,1,3.0,0.0,0.0,0.0
23997,FLA,OTT,30000667,Sergei Bobrovsky,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.0
23997,FLA,OTT,30002758,Gustav Forsling,2025-10-11,19,2.0,0.0,2.0,1,0.0,0.0,0.0,0.0
23997,FLA,OTT,30000980,Sam Reinhart,2025-10-11,19,1.0,1.0,0.0,1,3.0,0.0,0.0,0.0
23997,FLA,OTT,30005000,Mackie Samoskevich,2025-10-11,12,1.0,1.0,0.0,1,2.0,0.0,1.0,0.0
23997,FLA,OTT,30000723,Jeff Petry,2025-10-11,18,1.0,0.0,1.0,1,1.0,1.0,0.0,0.0
23997,FLA,OTT,30000253,Seth Jones,2025-10-11,20,2.0,0.0,2.0,1,2.0,1.0,0.0,0.0
23997,FLA,OTT,30001159,Carter Verhaeghe,2025-10-11,14,1.0,0.0,1.0,1,2.0,1.0,0.0,0.0
23997,FLA,OTT,30003150,Luke Kunin,2025-10-11,15,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
23997,FLA,OTT,30003681,Eetu Luostarinen,2025-10-11,15,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
23997,FLA,OTT,30003683,Jesper Boqvist,2025-10-11,12,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
23997,FLA,OTT,30006048,Uvis Balinskis,2025-10-11,17,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
23997,FLA,OTT,30001387,Niko Mikkola,2025-10-11,17,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
23997,FLA,OTT,30003694,Jonah Gadjovich,2025-10-11,10,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
